Id,SalePrice
1461,124988.34888658099
1462,152085.42078186397
1463,181235.64365808744
1464,187397.84934251205
1465,192897.43038475278
1466,185473.85530305465
1467,170962.26416557044
1468,176266.98344601152
1469,180446.9335521108
1470,129150.68096174368
1471,203488.344753507
1472,101254.47469642105
1473,105809.70744645668
1474,152692.80504661522
1475,124709.12325111925
1476,337987.8193960213
1477,248930.14182519834
1478,303103.7997038161
1479,300729.0003990727
1480,389848.5100968579
1481,306875.3973038824
1482,206209.28500459844
1483,189022.85453961964
1484,176458.4040749152
1485,176383.56658430473
1486,199848.3259333283
1487,298897.91855878866
1488,238349.69741061376
1489,198600.92234244995
1490,216713.68795984462
1491,197070.7877265155
1492,106624.68326054567
1493,176748.55723803464
1494,288304.06079530565
1495,282624.6131304112
1496,231779.87625981183
1497,183762.53423669172
1498,161842.55134049128
1499,159616.3094291938
1500,162624.35721127706
1501,169693.4660187242
1502,163525.28591570718
1503,257916.92862541595
1504,218953.44269010372
1505,218241.30339871233
1506,178579.14037191618
1507,234652.73236362482
1508,189539.71653450167
1509,158266.13913779685
1510,147962.53312433005
1511,148161.87677706877
1512,172875.7323885428
1513,149316.7136602918
1514,149563.39065598656
1515,183389.01935772394
1516,151912.36938631494
1517,149387.01544520498
1518,140338.74702204717
1519,220505.47622809638
1520,138913.3160179791
1521,139754.9993308852
1522,160801.02836128662
1523,118777.21425153285
1524,121314.95525221314
1525,127229.47340440458
1526,126571.10948715504
1527,111747.50808870379
1528,126019.73871664303
1529,140313.41596842228
1530,165846.0909368384
1531,133708.2434649766
1532,104750.69363558709
1533,141877.09560711906
1534,119924.10499654926
1535,147237.42086561015
1536,121166.87962125946
1537,99545.04400156546
1538,144191.11619626748
1539,180804.99190383262
1540,124387.8233246466
1541,139551.5298213543
1542,135837.59235935204
1543,175920.25300752878
1544,90681.14426472718
1545,107988.79367717305
1546,124898.13791365837
1547,135459.38047341668
1548,125062.10902332264
1549,114683.07412229863
1550,137474.94070596914
1551,122195.46142542071
1552,144931.96740459147
1553,134758.98512144608
1554,116586.49333343066
1555,168995.56687522534
1556,101462.86797614438
1557,119077.75463705226
1558,107174.53987348407
1559,112947.88980079416
1560,140724.18720850904
1561,144141.79445750997
1562,127176.79591563139
1563,123884.82727879361
1564,162928.3436480677
1565,153344.05581954302
1566,200914.45438145453
1567,96203.22493278336
1568,213738.96555015494
1569,154402.01092873313
1570,139163.08491869818
1571,126499.99503368621
1572,142435.4554747029
1573,227201.06653172185
1574,136617.81218326863
1575,200912.15578752215
1576,226095.490356061
1577,193779.8829550607
1578,146301.24856127033
1579,142964.2391492255
1580,190526.946107342
1581,138545.79364333668
1582,127615.65476701444
1583,304580.7291997116
1584,233066.5174661142
1585,147505.5412566227
1586,93656.4989584623
1587,112592.68459330253
1588,142055.19350645723
1589,110694.78508063628
1590,133291.6618361136
1591,102155.89988452516
1592,135341.80518946267
1593,121161.90544251929
1594,123631.22163278465
1595,131187.29677565882
1596,201512.56413503797
1597,168588.13365389052
1598,180117.78031123462
1599,162970.32177238123
1600,176100.40109518613
1601,87275.6232389951
1602,115352.44184831777
1603,102869.85022692797
1604,264903.0023809935
1605,239623.96858657015
1606,161139.65786159187
1607,163744.26471028262
1608,213811.98320624852
1609,191752.95503979208
1610,162345.12798561828
1611,148390.08810702126
1612,189102.8215581821
1613,179212.42300870764
1614,121773.26353496508
1615,93823.73940986716
1616,90491.70367413483
1617,99849.12264010908
1618,122973.81304630349
1619,136038.02436124807
1620,177941.68797321644
1621,142555.44771576746
1622,142362.78619079947
1623,255276.14033765328
1624,217556.3493839847
1625,127265.92298648701
1626,167096.59873784374
1627,185647.18684092758
1628,261875.28518442746
1629,171916.98673837385
1630,289014.8335729427
1631,195113.4347291678
1632,226406.34416808735
1633,169297.27663690798
1634,185566.85065293757
1635,181334.9691288419
1636,169125.86081052915
1637,184549.44845558188
1638,198299.9954567168
1639,181522.1751402133
1640,229984.23216189689
1641,175006.05105668263
1642,217367.34403812164
1643,219177.84962876939
1644,215480.52700461308
1645,185542.86343518287
1646,155726.50389227914
1647,159841.9485862529
1648,142450.90676076344
1649,137125.7503109412
1650,124524.27455558088
1651,122258.76914894927
1652,100892.32796853324
1653,101233.7701414005
1654,154187.09463844643
1655,148047.78735157993
1656,150084.4359365788
1657,153170.42057729364
1658,154716.20555531763
1659,127535.03813773612
1660,150549.9312991535
1661,383645.76729024685
1662,321178.03876842244
1663,361181.4710604736
1664,389454.95736850385
1665,312011.69024788274
1666,317540.3661137067
1667,323695.2928093711
1668,324870.90481914574
1669,283285.0856175406
1670,327549.8582170701
1671,268336.41491658083
1672,374367.73111439974
1673,284828.55622117204
1674,249414.2081158296
1675,198835.25131605545
1676,196670.9493240661
1677,206339.9181006702
1678,380506.6004096753
1679,366629.3579258826
1680,298754.4234214917
1681,241232.7385226293
1682,304986.9700369333
1683,196730.197932996
1684,182950.09515078212
1685,181029.91340770846
1686,182230.9286899931
1687,170751.95789642294
1688,198263.66034312305
1689,193350.77708085516
1690,188517.80955380527
1691,180749.4298568101
1692,242856.78027905105
1693,171548.4666609771
1694,179888.1207471893
1695,169225.50891718516
1696,261426.86752277138
1697,167102.42237465922
1698,311239.8109870185
1699,309491.35788364324
1700,242115.52810179815
1701,256612.9986438751
1702,253264.99976183142
1703,257818.20704616595
1704,283655.10815050435
1705,228458.68442584248
1706,366358.8432334368
1707,209104.70440028005
1708,204158.28321978814
1709,261257.508477109
1710,221734.23119535446
1711,251321.36141688182
1712,258823.98621195022
1713,265826.4524150113
1714,216880.45115642445
1715,197398.77907932902
1716,179594.95548524152
1717,164292.33677389557
1718,134989.70265822188
