Id,SalePrice
1461,114409.88895371607
1462,159491.36767512248
1463,166596.72683879232
1464,191093.46696398946
1465,185543.11771428105
1466,170289.38900439377
1467,190485.83828862105
1468,165549.67549762956
1469,189681.77648861395
1470,117595.21301371348
1471,187176.91369529182
1472,104786.19928535781
1473,98237.91693722967
1474,146752.01894548113
1475,118609.99630597325
1476,342204.57211627194
1477,237801.9898029128
1478,288242.28566719673
1479,278947.2732044629
1480,466507.24240141234
1481,300949.7732429483
1482,202141.94127721188
1483,172664.9322765065
1484,165080.72264690895
1485,196930.94835594055
1486,197973.9744977428
1487,312544.5188267066
1488,230706.13499224445
1489,180829.67958734778
1490,226067.80630629486
1491,196516.28082739687
1492,87570.37428507036
1493,197660.8083932186
1494,289485.3316853952
1495,275368.57114614255
1496,219093.12437802792
1497,170107.9208073736
1498,160644.58484840882
1499,159714.92662821873
1500,158271.24297643825
1501,164906.22041543326
1502,153363.68568285505
1503,284412.75450324896
1504,244534.83177150725
1505,222606.9282136614
1506,198655.02519229587
1507,242263.56786358653
1508,196704.39338090044
1509,155988.33153090838
1510,136884.26010441454
1511,149834.35793477553
1512,177106.38428663445
1513,155680.17619110612
1514,143811.96263121231
1515,186567.19263933555
1516,152247.8158815865
1517,157745.111791755
1518,133069.55663225034
1519,208808.16451663658
1520,127663.547336625
1521,120694.25035477053
1522,183690.092443381
1523,102256.87089831589
1524,118970.45056504833
1525,110981.4036087851
1526,100848.17654208164
1527,103450.95719529153
1528,146936.24473893974
1529,135272.9523219769
1530,195532.1151711569
1531,119951.73478684643
1532,107071.39171155816
1533,155132.40021443466
1534,131515.09864725688
1535,145216.96454718857
1536,112702.54398366663
1537,61116.76650583113
1538,135851.72033123346
1539,201758.96441751075
1540,89733.56816413505
1541,134295.4971320327
1542,133002.91596251915
1543,158569.78196264512
1544,89911.44602088866
1545,108535.41344185198
1546,138182.99608937596
1547,127541.33802845955
1548,129275.17019905911
1549,113226.06723816063
1550,127071.84616455331
1551,121694.16269579611
1552,129622.1959188507
1553,134790.97096762503
1554,120131.55670776406
1555,155890.47617052757
1556,85246.40622824471
1557,90715.16686576243
1558,106921.23900568715
1559,75184.97742978256
1560,134898.6404592359
1561,117099.49904537086
1562,133952.78988407535
1563,117632.42416077468
1564,154268.18137911285
1565,130758.78294031842
1566,230066.54652348545
1567,81538.25159673025
1568,230411.82681378676
1569,117843.26634827003
1570,147450.47469443872
1571,114256.44587191546
