Id,SalePrice
1461,126481.66208539836
1462,158489.08870743102
1463,184818.64594251695
1464,193256.73418429084
1465,187159.00076591736
1466,180404.2823508422
1467,181495.8329505495
1468,170755.48970595037
1469,181973.26111227635
1470,125634.73222648594
1471,210057.62291055638
1472,94691.80547518213
1473,102245.73315748599
1474,151257.42152747573
1475,116987.49163461552
1476,347009.5824087475
1477,251602.0237029421
1478,291800.7769466713
1479,288488.9882127293
1480,468134.0738190576
1481,311889.665245945
1482,200299.44061859552
1483,178631.8271115557
1484,168962.50166645012
1485,180427.64502136823
1486,197961.27448807046
1487,317175.52149388305
1488,232609.86179408146
1489,198103.5959801066
1490,221656.190493428
1491,194774.61333058713
1492,92438.16639259503
1493,168766.25474586163
1494,291394.62230476114
1495,286783.9609714165
1496,233693.04980902348
1497,189381.57347034162
1498,160152.4839516288
1499,160924.42587831386
1500,157965.33091833186
1501,170063.90432545415
1502,155014.44997137316
1503,281548.5358522716
1504,232076.4559251156
1505,224867.89610614296
1506,185818.37494279153
1507,259461.17169023608
1508,202790.70672321267
1509,160673.190091852
1510,150158.72872031375
1511,145961.9908000335
1512,175348.85807090896
1513,137119.7460332755
1514,163755.17561820167
1515,191308.32438013764
1516,150101.1127287335
1517,156485.46881567768
1518,133413.62206314984
1519,226172.2766090652
1520,138547.52475322454
1521,140646.65657119895
1522,168597.40005672644
1523,115279.49892402352
1524,121269.55714637588
1525,128449.73637177264
1526,120652.27248533965
1527,106008.44606802333
1528,128733.70372295678
1529,150072.64320698605
1530,170607.7028943546
1531,121458.80660274177
1532,101942.86758556319
1533,152067.6507431737
1534,126127.83690947549
1535,157366.46518780626
1536,118070.3349451876
1537,71391.87295334892
1538,157660.90391747272
1539,200193.1716818355
1540,111422.5144263025
1541,136537.5902154313
1542,139682.95010716736
1543,201203.1359190444
1544,86144.98198857022
1545,105875.46079801107
1546,123665.16111148824
1547,134862.31210142633
1548,123122.43727508777
1549,100474.81199167804
1550,135653.06906033386
1551,119960.22332365139
1552,142494.28464953942
1553,140948.33308650943
1554,117016.1839776894
1555,176002.3874554751
1556,92206.67821938227
1557,115858.65804269504
1558,94592.19958891562
1559,96321.54856706393
1560,135818.92818747918
1561,134235.24678227922
1562,131136.12330737582
1563,120880.74276954614
1564,162082.01950540667
1565,151322.7353474754
1566,241898.40302818
1567,77175.68672692792
1568,224992.65515222162
1569,146397.81147694917
1570,136531.09900631465
1571,120413.48552685158
1572,148125.52218308815
1573,249889.10764893162
1574,124180.24504802233
1575,233776.66955391094
1576,226458.43738389396
1577,197019.38362561824
1578,150191.45493147883
1579,138399.92921942077
1580,194550.86722202745
1581,138017.5252150843
1582,126908.13030096157
1583,326997.54726084706
1584,236231.08232634026
1585,143637.9691873188
1586,71234.51747144079
1587,95044.05581998198
1588,141564.40433909153
1589,93422.57175228796
1590,135193.61434445163
1591,99048.31494895255
1592,129289.35346028105
1593,118866.32065640774
1594,127457.50838742872
1595,122287.19286903222
1596,230150.45579606577
1597,185586.820003054
1598,190645.01996317576
1599,161013.00578000562
1600,176855.70778057454
1601,64276.99442431344
1602,113893.29267386817
1603,82223.00578722189
1604,267386.48606206395
1605,243812.8611129509
1606,173839.70127471682
1607,165124.60231958976
1608,215459.12561966205
1609,189752.28408962963
1610,155009.5189008201
1611,144262.36994888913
1612,183642.51776967102
1613,175424.40469670636
1614,119080.04973375695
1615,87299.57268609146
1616,77163.17464607608
1617,90145.39183571258
1618,122630.16229452053
1619,138979.17976903432
1620,169626.98542807842
1621,140887.4874837542
1622,134857.63447107596
1623,273251.27311322786
1624,214957.3398119515
1625,124616.7326391883
1626,154953.46460503602
1627,188526.5190173109
1628,260598.08725818523
1629,175661.65655686497
1630,350547.8481722557
1631,211178.43786020315
1632,233533.5905001692
1633,171784.47673723137
1634,183389.48655644042
1635,182127.19703979726
1636,164515.09556294334
1637,195227.92683031136
1638,196397.041327794
1639,181655.54409649537
1640,257325.4076875769
1641,178582.6672457973
1642,221987.246021395
1643,219574.6704570343
1644,224563.41990745877
1645,189003.46136395005
1646,155458.6568703838
1647,161846.6056510725
1648,134900.9362017363
1649,138169.45019864294
1650,116965.7762727555
1651,121114.05308552831
1652,95486.71235433147
1653,96576.41766297101
1654,147577.05505620647
1655,145066.06596300867
1656,147323.26023026905
1657,147170.3636371155
1658,151705.39208441696
1659,127797.90082745688
1660,155860.7870580027
1661,466522.0344349
1662,367257.00798983243
1663,393661.1758478414
1664,466116.31253521173
1665,307864.55297834874
1666,334892.5954401241
1667,358742.9062792518
1668,339703.3367190755
1669,285201.1151266042
1670,357510.3026458332
1671,271006.7167788068
1672,467934.45399634953
1673,288573.00040097645
1674,240305.1126972824
1675,195837.85751901122
1676,193466.65902771946
1677,208482.40894012683
1678,450696.7316004719
1679,389201.5594861438
1680,340572.55591097637
1681,245576.73211290885
1682,306952.85790673405
1683,195491.18959674364
1684,179058.97873873252
1685,175188.31796557718
1686,172898.8308114128
1687,169839.2715223167
1688,190666.62244479224
1689,186411.63354156422
1690,188320.26400684452
1691,181098.47770335342
1692,252762.7740909853
1693,174244.11413360777
1694,183259.3245936294
1695,164234.06566615286
1696,275641.2959295555
1697,168093.01063258146
1698,356360.5878478449
1699,321241.18880560034
1700,253146.33292085252
1701,269450.561272047
1702,249809.59272213656
1703,251843.8789628479
1704,277913.3475387549
1705,234794.79958972445
1706,394691.25584139366
1707,215833.19761021872
1708,210966.05149152502
1709,276645.3922969494
1710,217215.46516836828
1711,250876.83420765007
1712,245045.21185128868
1713,274715.1496514833
1714,225432.73739282275
1715,203180.10730022573
1716,174857.64297598545
1717,169881.02641786332
1718,129200.86815440698
1719,197471.72192820988
1720,233669.88989260918
1721,165543.5420417486
1722,122628.2561380026
1723,160831.94454174835
1724,215717.77781262822
1725,233086.41412661926
1726,191255.99780269968
1727,167335.62943065458
1728,182414.95065069685
1729,164705.20792636706
1730,147191.1963037683
1731,123098.17027995987
1732,131248.90990273733
1733,123835.3928410682
1734,125468.03289441962
1735,138410.54613811465
1736,115504.20884057661
1737,318261.1431416771
1738,218281.68564296866
1739,282441.06353923725
1740,225243.9941261268
1741,191721.17262404543
1742,168007.48613959274
1743,174822.83102468748
1744,294044.227468201
1745,228351.8632912345
1746,182349.7445040416
1747,213639.75374375828
1748,215574.8239650738
1749,157195.09929247794
1750,132872.8665967462
1751,239558.52549462146
1752,120366.92731353006
1753,149216.57960264
1754,182706.46231655564
1755,171611.7407505077
1756,127195.88084762245
1757,120804.82870616397
1758,146069.55030306752
1759,166021.9927492517
1760,166806.1040431634
1761,144193.15200610168
1762,184571.5444557292
1763,169996.67044876676
1764,120522.34989851485
1765,145474.6803684024
1766,170803.09344648133
1767,220928.2696410538
1768,141102.9018840931
1769,166277.46246182206
1770,148060.2127444394
1771,125044.5934199013
1772,139359.437003942
1773,133960.28642060107
1774,133858.21209204648
1775,134903.99487113397
1776,118349.93673932106
1777,116292.41688346276
1778,132803.4820652489
1779,113246.3742996099
1780,163287.89784219523
1781,127976.3144174872
1782,94406.91693612833
1783,145529.1667542177
1784,103671.63953246891
1785,117746.20294431456
1786,150424.11497995624
1787,163833.52036941203
1788,60955.87084653342
1789,97426.4318496704
1790,90567.11152433541
1791,181282.77168644228
1792,155124.39649752952
1793,134742.47564944378
1794,140196.69198783443
1795,134143.4759021041
1796,124078.17364857983
1797,114559.40764086824
1798,123625.82527220523
1799,109160.80323144396
1800,124986.02146823984
1801,135759.18477533257
1802,127595.55346865888
1803,155242.31666329762
1804,148981.85342157862
1805,138390.9519469339
1806,122696.78212302744
1807,127711.24707342025
1808,120165.00720272522
1809,113417.44270162564
1810,139673.90052599224
1811,100311.0969753386
1812,100490.19732700098
1813,121212.55756484786
1814,93884.80087299588
1815,59734.479962556776
1816,100539.0631635263
1817,116647.59334588744
1818,149094.13965740937
1819,124839.9489915095
1820,63857.76490939913
1821,106625.58311846881
1822,155503.21657405497
1823,46536.02671393908
1824,132839.1314523603
1825,132851.7860310899
1826,106916.28700902959
1827,111320.40853934712
1828,128053.15567545038
1829,108691.83798727077
1830,134750.12887672774
1831,138878.88221588792
1832,107147.33623616169
1833,142320.85918521014
1834,124457.70718767226
1835,132625.8092332163
1836,127136.27662620638
1837,91576.9256029322
1838,124220.96167073658
1839,94368.96549976026
1840,155666.3348410564
1841,135572.83212019893
1842,87578.67229796306
1843,137629.53376148513
1844,136533.408831573
1845,145302.09054865147
1846,151199.67060734984
1847,164428.2840063097
1848,58869.56777697243
1849,103853.18411968513
1850,120448.99500572885
1851,157428.90674598346
1852,127480.5244435963
1853,137516.79692561884
1854,164529.98767518
1855,139739.22539292442
1856,222908.45888160993
1857,157182.84232652848
1858,133911.96947189973
1859,116437.4337982312
1860,152768.66156766238
1861,115163.14790605802
1862,295768.2056724182
1863,286497.92874665535
1864,286497.92874665535
1865,348436.524228312
1866,327227.2240035863
1867,231790.75344965243
1868,307221.1212010634
1869,203363.75971156024
1870,224538.4271332602
1871,249029.32213315976
1872,173713.1418927942
1873,241020.50901737603
1874,144988.4835721368
1875,212095.54956225213
1876,196724.6456931085
1877,208398.09575521422
1878,212002.34553372723
1879,130782.67452488394
1880,138637.7997617754
1881,241647.18132220997
1882,246836.07195205652
1883,195611.64411000255
